"UPALNR";"ARTIKELNR";"Reichweite_Tage"
"8361827229";R902103500;4
"8364425996";R902260806;4
"8363416773";R902279501;4
"8365076623";R902276145;4
"8365594196";"07688390ET0001";4
"8361776756";"08523600ET0001";4
"8360841769";R902272321;4
"8364498020";R902253248;4
"8347394349";R902239344;4
"8356049575";R902099968;4
"8362728235";R902272326;4
"8364001831";R902299850;4
"8360848195";R902253246;4
"8364444751";R902272355;4
"8362326905";R902273554;4
"8363160829";R902272366;4
"8364780378";"02471100ET0001";4
"8365345415";R902272141;4
"8363615916";"00694900ET0001";4
"8364600195";R902299850;4
"8341039673";R902514467;4
"8364581647";"00331460ET0001";4
"8358872058";R902302962;4
"8363639646";R909445050;4
"8363787644";R902601626;4
"8347210496";R902484972;4
"8363654748";R902124756;4
"8364001824";R902299850;4
"8365587273";R902004873;4
"8365594042";R909444589;4
"8363035776";R902273554;4
"8360443505";R902291599;4
"8364055834";R902601626;4
"8365064163";"00232900ET0001";4
"8360218547";R902071304;4
"8363202109";R902191299;4
"8362310805";R902249131;4
"8363802415";"09342000ET0001";4
"8364757646";R902279501;4
"8360914043";R902146881;4
"1038961561";R902555669;4
"8364753686";R902260585;4
"8364757592";R902279501;4
"8265798632";R902020313;4
"8362489808";R902295048;4
"8364361515";R902249150;4
"8365492195";"01062080ET0001";4
"8343194066";R902086456;4
"8364605244";R909443201;4
"8363418739";R902280461;4
"8335740547";R902519371;4
"8361486358";R902276145;4
"8360586998";R902127856;4
"8364193802";R902099974;4
"8363603821";R902106503;4
"8364885554";R902126772;4
"8363372260";"00745300ET0001";4
"8359559811";R902279120;4
"8363352552";R902047683;4
"8363593870";R909650228;4
"8364193710";R902253246;4
"8362461286";R902154259;4
"8362771750";R902279501;4
"8364192843";R902253248;4
"1039552812";"03215410ET0001";4
"8364196469";R909651118;4
"8361994150";R902272383;4
"8345244660";R910984281;4
"8365624732";R902295048;4
"8365453400";"08711600ET0001";4
"8363757302";"04542200ET0001";4
"8362167133";"08330480ET0001";4
"8362634406";"04418600ET0001";4
"8362733819";R902291210;4
"8365064163";"08924240ET0001";4
"8362255724";"08348310ET0025";4
"8364193727";R902253246;4
"8361461126";R911422476;4
"8363095275";"01586100ET0001";4
"8363639639";R909445050;4
"8365030588";"01970100ET0001";4
"8364342958";"05375200ET0001";4
"8364693517";R909154293;4
"8364001848";R902299850;4
"8355254048";R902118397;4
"8362242533";"05777300ET0001";4
"8362495373";R902124756;4
"8360305759";R902042671;4
"8364159990";R909921597;4
"8363005014";R902248777;4
"8365462006";R902603442;4
"8365046169";R902276145;4
"8362446771";R913032711;4
"8363621214";R902131310;4
"8365202374";R902279600;4
"1039091298";"06363200ET0001";4
"8363352514";R902010541;4
"1038969482";"0510625071";4
"8362179952";R902273554;4
"8363202086";R902191299;4
"8363853851";R902295181;4
"8363005038";R902248777;4
"8363603838";R902106503;4
"8363160843";R902272366;4
"8362337802";R902273985;4
"8363421050";R902071305;4
"8359838077";R902051329;4
"8362749278";R902283089;4
"8365496469";"00315200ET0001";4
"8362043321";R902079393;4
"8362954276";"05870700ET0001";4
"8364853676";R902269309;4
"8362327193";R902027352;4
"8362457418";R902273025;4
"8365579827";R902106503;4
"8365197502";"03724600ET0001";4
"8365155854";"04926410ET0001";4
"8364824188";R902260783;4
"8357947757";R902018568;4
"8364828063";R909243094;4
"8363728340";R902249016;4
"8363654748";"05215900ET0001";4
"8365500135";R902016388;4
"8363740762";R909443672;4
"8335497236";R902477147;4
"8364562028";R902020313;4
"8363646644";R902283210;4
"8360259397";R902272359;4
"8365205375";R902010541;4
"8364177499";R902272377;4
"8365045919";R902277524;4
"8364562042";R902020313;4
"8363815743";"09347100ET0001";4
"8365051224";"07741120ET0001";4
"8361885281";R902124756;4
"8363637147";"04253900ET0001";4
"8363652676";R902273899;4
"8365430562";"04514470ET0001";4
"8361000547";R902106503;4
"8365637923";R902119470;4
"8363809674";"08201220ET0001";4
"8365205498";R902252373;4
"8361896409";R902287209;4
"8363802538";R902272377;4
"8363913692";"05244100ET0001";4
"8365300599";R902020313;4
"8362748912";R902279501;4
"8365459914";R902249074;4
"8361449117";R902287565;4
"1039091175";"000000000000138146";4
"8354459895";R902069406;4
"8365352949";R902169413;4
"8363787668";R902601626;4
"8365156004";R902010541;4
"8365156011";R902010541;4
"8364206595";R902269327;4
"8359598988";R913009379;4
"8362894350";R909921893;4
"8360911141";R902191248;4
"8363622198";R902269327;4
"8363749093";R902213209;4
"8362204401";R902273985;4
"8363787637";R902601626;4
"8362669064";"00616800ET0001";4
"8365636537";"0B558200ET0001";4
"8362204395";R902273985;4
"8365205313";R902010618;5
"8363459473";R902249017;5
"8364511477";"05698710ET0001";5
"8361902179";R902153466;5
"8365095419";R902040533;5
"8365166584";R902490712;5
"8365410953";"05671910ET0001";5
"8365168014";"04562100ET0001";5
"8365370561";"07596400ET0001";5
"8364700260";R902289187;5
"8365492195";"03768300ET0001";5
"8363210999";"0B348800ET0001";5
"8360555437";R902078954;5
"8356232618";R902276012;5
"8363092571";R902229566;5
"8329816067";R902025591;5
"8364683051";"02331900ET0010";5
"8364149731";R902603443;5
"8363419569";R909153104;5
"8357269422";R902272798;5
"8363747099";R902078954;5
"8364851849";R902257155;5
"8364841086";"0510725105";5
"8365029377";R902167368;5
"8365481298";R902272371;5
"8365606677";R902287495;5
"8364765658";R902191304;5
"8354560973";R909981980;5
"8363946850";"08721400ET0001";5
"8364848153";R902289402;5
"8361709198";R909831203;5
"8362889349";R902230261;5
"8363910707";R909243435;5
"8363620569";R902132171;5
"8362047473";"09151490ET0001";5
"1039091212";R902228621;5
"8364015975";R902283563;5
"8364064881";R902585835;5
"8364369627";R902272181;5
"8365496469";R902197178;5
"8364361676";"05033700ET0001";5
"8364426597";"07123500ET0001";5
"8363080912";R902278437;5
"8363495853";R909078189;5
"8364727489";R902131495;5
"8365481496";R909921508;5
"8365125598";R902021900;5
"8364872837";R902272379;5
"8364571846";R909154398;5
"8364014657";R902269317;5
"8364642768";R902279888;5
"8361837037";R902260941;5
"8362479847";R902078954;5
"8356612830";R902036669;5
"8364641631";R902283203;5
"8362365560";"05984800ET0002";5
"8364599673";R902010618;5
"8350179025";R902010204;5
"8364599550";"07089810ET0001";5
"8345870104";R902077942;5
"8287030413";R902063692;5
"8365057936";R902105235;5
"8364765894";R902107489;5
"1039091632";"000000000000113459";5
"8360252473";R902015627;5
"8365606554";R902400877;5
"8362769382";R902253441;5
"8361901554";R902182377;5
"8362479991";R902078954;5
"8362207624";R902105235;5
"8338409274";R910926676;5
"8364556904";"04239800ET0001";5
"8363734815";"08470000ET0001";5
"8363419569";"00759200ET0001";5
"8364765665";R902191304;5
"8363177582";R902049902;5
"8355454677";R902040533;5
"8365072595";R902105645;5
"8365032643";R909243333;5
"8363180384";R909150669;5
"8363421968";R909154688;5
"8265268722";R902020312;5
"1038960038";R902540445;5
"8364328075";R902283208;5
"8358450317";R902078954;5
"8365489744";"00941600ET0001";5
"8365592727";R909243333;5
"8365042222";R902269327;5
"8362913327";"0510525096";5
"8264696977";R902020312;5
"8268728445";R902030556;5
"8362048845";"01925800ET0001";5
"8352019268";R909449603;5
"8364080966";R902585835;5
"8365592758";R909243333;5
"8363180919";R902532700;5
"8344501023";R910919417;5
"8359748130";R909241666;5
"8365010856";R902273098;5
"8347914844";R902439747;5
"8363596901";R902088382;5
"8345956211";R902272828;5
"8364763128";R902283203;5
"8360275359";R902132110;5
"8363048493";R902025552;5
"8364700307";R902289187;5
"8365615822";R902433567;5
"8364852587";R902153466;5
"8359729634";R902032247;5
"8364184015";R902105645;5
"8365592734";R909243333;5
"8365166089";R902226757;5
"8362385087";"00023600ET0001";5
"8353468997";R902094193;5
"8358873772";R902272359;5
"8361301507";"05122700ET0001";5
"8364693579";R909157648;5
"1039091366";"05879150ET0001";5
"8363721426";R902278353;5
"8365637923";"09275500ET0001";5
"8365624527";R902272378;5
"8362014710";R902046983;5
"8361731502";R902189049;5
"1039091304";R902228621;5
"8363175663";"01490800ET0002";5
"8364340435";R902249238;5
"8363898623";R909921955;5
"8362764738";"08257600ET0001";5
"8365566384";"02048900ET0001";5
"8362878800";"04073300ET0001";5
"8360848232";"04443100ET0001";5
"8310595599";R902077796;5
"8364351523";R902132124;5
"8364463943";"00201100ET0001";5
"8365032636";R909243333;5
"8363652683";R902273899;5
"8364585485";R902279502;5
"8352584575";R902080207;5
"8365309547";R902436013;5
"8364426429";R902000693;5
"1039091199";"04734400ET0001";5
"8361758790";R902191298;5
"8365032759";R909243333;5
"8365088930";"01874000ET0001";5
"8363237385";R909921363;5
"8365430562";"07364000ET0001";5
"8365372206";R909153104;5
"8362642555";R902077943;5
"8365449878";R902272141;5
"8362521515";"08377100ET0001";5
"8364641624";R902283203;5
"1039091533";"00601500ET0005";5
"8363464385";R902272378;5
"8352269625";R902272358;5
"8361019594";R902066763;5
"8364852747";R902256781;5
"8365168267";R902260901;5
"8359744514";R902051329;5
"8365616218";R909921564;5
"8363774316";R902269327;5
"8364356870";R902261718;5
"8364700291";R902289187;5
"8365334860";R902400707;5
"8363875723";R902256781;5
"8365352277";R902269324;5
"8365197489";R902272398;5
"8364895751";R902291417;5
"8363348845";R902197178;5
"8291670629";R902276257;5
"1039091632";R902081893;5
"8363035806";R902279753;5
"8364715455";R902213251;5
"8361969844";R902272323;5
"8364585997";"07689290ET0001";5
"8351689097";R909650818;5
"8362457357";R902126532;5
"8363432568";R902110464;5
"8364700284";R902289187;5
"8364373273";"09055900ET0001";5
"8359470338";R902153466;5
"8361315368";R902034823;5
"8357914216";R902289402;5
"8358854542";R909243333;5
"8364314375";"00832600ET0001";5
"8365581868";"08727000ET0001";5
"8364700277";R902289187;5
"8361615307";"04677210ET0001";5
"1039091199";R902228621;5
"8365095402";R902040533;5
"8363604101";R902243783;5
"8363732484";R902107489;5
"8363622525";R902213209;5
"8364727342";"000000000000116737";5
"8362861871";R902306808;5
"8365626064";"04539000ET0002";5
"8365067751";R902283208;5
"8363891624";R902285250;5
"1039091571";R902105235;5
"8364326750";R909921563;5
"8364889552";"03646800ET0005";5
"8364571853";R909154398;5
"8365082976";R909443559;5
"8364472785";"05621800ET0001";5
"8364328068";R902283208;5
"8358449441";R902078954;5
"1039665369";"02872020ET0001";5
"8364756489";R902270061;5
"8357515598";R909241619;5
"8363774644";R902216100;5
"8365606257";R902006258;5
"8364446298";R902272325;5
"8362766152";R902071295;5
"8363664747";"09208860ET0001";5
"8365313797";R902118908;5
"8365592765";R909243333;5
"8364192539";R902230261;5
"8360244584";R902015627;5
"8365300346";R902020483;5
"8363411266";R909153104;5
"8351355992";R902186253;5
"8363032690";R902285250;5
"8364754362";R902201374;5
"8365354035";"00767800ET0001";5
"8365448260";R902280197;5
"8365624503";R902272378;5
"8363896629";R902047967;5
"8364494978";R902153642;5
"8364581104";R902273012;5
"8360555451";R902078954;5
"8364856103";R902257155;5
"8364439016";R902276493;5
"8364148864";R902197178;5
"8365205306";R902010618;5
"8365280075";R902603443;5
"8364446304";R902272325;5
"8348905933";R909439305;5
"8361295059";R902601998;5
"8359239539";R902278434;5
"8363923462";"00891600ET0001";5
"8363803832";R902272379;5
"8365205276";R902103121;5
"1039091311";"07781200ET0001";5
"8364477803";R902244092;5
"8364884199";R902260595;5
"8360794805";R909444175;5
"8365057950";R902105235;5
"8364752832";"05088400ET0001";5
"8361592134";R902126532;5
"8365624510";R902272378;5
"8364701502";R902289403;5
"1039091533";"08780000ET0001";5
"8364885608";R902000693;5
"8347536961";R902252428;5
"8358689342";R909444760;5
"8365592789";"03904300ET0001";5
"8365544009";R902556440;5
"8362470332";"09828300ET0001";5
"8363851284";R902058965;5
"8363750389";R902006261;5
"8363717320";"09826500ET0001";5
"8333162914";R902099969;5
"8362207617";R902105235;5
"8365487146";R902283203;5
"8361460617";R902063670;5
"8363025487";R909154398;5
"8365280235";R902603443;5
"8357905825";R902115320;5
"1038965187";R910942064;5
"8362389986";R902040630;5
"8365238151";"05236500ET0001";5
"8362351396";"01432910ET0001";5
"8364192522";R902230261;5
"8364843042";"000000000000118824";5
"8365709910";"07123500ET0001";5
"8360306053";R902273060;5
"8354560867";R909981980;5
"8362479854";R902078954;5
"8362207648";R902105235;5
"8362457425";R902273025;5
"8353723331";R902559585;5
"8363660329";"0510525096";5
"8363603296";R902289117;5
"8364426696";R902272325;5
"8364674943";"000000000000174059";5
"8364503977";R909921902;5
"1039091304";"03320300ET0001";5
"8346202867";R902445015;5
"1038960380";R902549314;5
"8362743054";"00407100ET0001";5
"8364885677";"07979800ET0001";5
"1039091687";"000000000000119898";5
"8362463105";R902146369;5
"8364001374";R909157648;5
"8364340442";R902249238;5
"8358199773";R909242513;5
"8364872813";R902272379;5
"8363227188";R902260827;5
"8363341822";"00122200ET0001";5
"8365581356";R902149916;5
"8361006099";R902279294;5
"8362644306";"00520400ET0001";5
"8365057943";R902105235;5
"8365592772";R909243333;5
"8364152892";R902197178;5
"8349313911";R902087202;5
"8365064163";"000000000000142358";5
"8365224888";R902272359;5
"8363211187";R902273895;5
"8362771965";R902136069;5
"8364872981";R902272398;5
"8365592710";R909243333;5
"8365067478";"08953190ET0001";5
"1039091656";R902152919;5
"8364700314";R902289187;5
"8365224871";R902272359;5
"8362728150";R909922156;5
"8360555406";R902078954;5
"1039552812";"00180500ET0001";5
"8363815743";R902008558;5
"8360255368";R902163795;5
"8355542503";R902270220;5
"8365423595";"000000000000107886";5
"8365500135";"06316600ET0001";5
"8361005580";R902279294;5
"8363939067";R902132124;5
"8363891884";R902257155;5
"1039091052";"000000000000151447";5
"8364726505";"05229110ET0001";5
"8353359875";R902130484;5
"8364471443";"000000000000167365";5
"8364642751";R902279888;5
"8333959903";R902025583;5
"8365581899";R902289182;5
"8364765498";R902105235;5
"8365032766";R909243333;5
"8365506052";"03061500ET0001";5
"8365581530";"000000000000174069";5
"8264565938";R902127833;5
"8364488328";"08959600ET0001";5
"8365067744";R902283208;5
"8363169938";R902235599;5
"8362702297";R902251426;5
"8361043445";R902080197;5
"8364872820";R902272379;5
"8363237033";"04195300ET0001";5
"8360211258";"0510625072";5
"8365491136";R902289493;5
"8364435735";R902295181;5
"8365567992";R902040533;5
"8363604125";R902243783;5
"8365592802";R909243333;5
"8362457364";R902126532;5
"8264698070";R902020315;5
"8364765788";"04822300ET0001";5
"8365580045";"00774200ET0010";5
"8314973898";R909154399;5
"8365490337";R902158812;5
"8363854100";R902120663;5
"8364763388";R902283203;5
"8358440011";R902376500;5
"8363645388";"08007200ET0001";5
"8363418241";R902038569;5
"8363637154";R902191304;5
"8363641908";R902293006;5
"8359556001";R902242723;5
"8365169028";R902257155;5
"8365032773";R909243333;5
"8361836993";R902260952;5
"8365439824";"06529500ET0001";5
"8362457258";R902289117;5
"8249797255";R909074830;5
"8363601988";R902161513;5
"8363939074";R902132124;5
"8362954047";"05870700ET0001";5
"8365592796";R909243333;5
"8365497091";R902197178;5
"8364488304";R902039743;5
"8362764554";R902260807;5
"8365238151";"0B347600ET0001";5
"8364340350";"08720200ET0025";5
"8362747779";R902285250;5
"8364618565";R902105645;5
"8365628303";"07900000ET0010";5
"8362505089";R902269327;5
"8364727687";R902010618;5
"8364749313";"01217500ET0001";5
"8365167895";R902272229;5
"8363873019";"01064500ET0001";5
"8358172301";R902013062;5
"8363459978";R902260960;5
"8363667373";R902162410;5
"8340807600";R902062128;5
"8364023536";R902258196;5
"8365028264";R902047967;5
"8363635877";R902295161;5
"8360236411";R902132110;5
"8360737338";R902078954;5
"8365485180";R902105645;5
"8365032735";R909243333;5
"8365009843";R902273094;5
"8362765650";"04455810ET0005";5
"8363421913";R909830165;5
"8364749313";"00918300ET0001";5
"8362611544";R902291169;5
"8364875173";R902272141;5
"8363802606";R902272398;5
"1039090918";R909651089;5
"8364047273";R909921500;5
"8361780470";R902191855;5
"8364167674";R902260807;5
"8365723534";R902048381;5
"8336219394";R902566178;5
"1039097757";"000000000000161640";5
"8361632649";"000000000000175046";5
"8355801907";R902099965;5
"8363348579";R902197178;5
"8364168077";R909154398;5
"1039463910";R902020312;5
"8359599060";R913014114;5
"8303656719";R902227124;5
"8364585607";"04597600ET0001";5
"8363636867";R902272383;5
"8363751263";R902279073;5
"8365492195";"0B066200ET0001";5
"8364584587";R902279502;5
"8361888985";R902013700;5
"8361738976";R902272359;5
"8365493055";"05097900ET0001";5
"8362456428";R902237842;5
"8338229490";R902205450;5
"8365569422";"0510725105";5
"1039091298";R902272957;5
"8363184122";R902278459;5
"8362167089";R909242443;5
"8364753921";R902272229;5
"8363179715";R902532700;5
"1039091175";"06178520ET0001";5
"8365361828";R902120663;5
"8364764217";R902279073;5
"8364586574";R909150669;5
"8362326103";R902269318;5
"8365057929";R902105235;5
"8364490581";"07303100ET0001";5
"8364352742";R902126532;5
"8365568005";R902040533;5
"8365430913";"00254810ET0001";5
"8360566358";R902021900;5
"8357962996";R902270060;5
"8360228485";R902289328;5
"8365707534";R902021906;5
"8365627061";"03738800ET0001";5
"8361592141";R902126532;5
"8362175220";R902235599;5
"8347034757";R902118648;5
"8365032650";R909243333;5
"8364752832";R902197178;5
"8363034038";R902270157;5
"8365202886";"04493100ET0001";5
"8364149281";"01711600ET0001";5
"8364872974";R902272398;5
"8362946295";"0510525072";5
"8362207631";R902105235;5
"8364736993";R902283203;5
"8363636850";R902272383;5
"8364600836";R902283822;5
"8363636874";R902272383;5
"8365076401";R902272229;5
"8363654731";R902105645;5
"8363588821";R902260938;5
"8365450805";R909921508;5
"8365032742";R909243333;5
